revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value	db_xref	pombase_reference	pombase_comments
20060517	-	2006-05-17	I	SPAPB17E12.08		CDS	added	join(1280751..1280773,1280853..1281225)			
20060517	-	2006-05-17	I	SPAPB17E12.08		CDS	removed	join(1279492..1279506,1279582..1279644,1279820..1279869,1279953..1280325)			
20060517	-	2006-05-17	I	SPNCRNA.82		misc_RNA	added	1235605..1235737			
20060517	-	2006-05-17	I	SPNCRNA.82	mrp1	misc_RNA	removed	1234451..1234849	EMBL:EF424786,EMBL:SPC10292		
20060517	-	2006-05-17	II	SPAC12D12.09		CDS	added	join(2315344..2315374,2315494..2315544,2315585..2315697,2315740..2315855,2315904..2316016,2316077..2316276)			
20060517	-	2006-05-17	II	SPAC12D12.09		CDS	removed	join(2313544..2313574,2313624..2313650,2313694..2313744,2313785..2313897,2313940..2314055,2314104..2314207,2314277..2314476)			
20060517	-	2006-05-17	II	SPBC30B4.08		CDS	added	join(1321592..1321719,1321966..1322371,1322434..1322733)			
20060517	-	2006-05-17	II	SPBC30B4.08		CDS	removed	join(1320692..1320819,1320897..1321004,1321066..1321471,1321534..1321833)			
20060517	-	2006-05-17	II	SPBC409.12c		CDS	added	complement(1162796..1163485)			
20060517	-	2006-05-17	II	SPBC409.12c		CDS	removed	complement(join(1161896..1162665,1162820..1162918,1162974..1163082))			
20060517	-	2006-05-17	II	SPBP22H7.09c	mis15	CDS	added	complement(join(1449715..1450282,1450330..1450690,1450749..1451055))			
20060517	-	2006-05-17	II	SPBP22H7.09c	mis15	CDS	removed	complement(join(1448815..1449374,1449428..1449790,1449849..1450155))			
20060517	-	2006-05-17	II	SPRRNA.31		rRNA	added	784199..784398			
20060517	-	2006-05-17	II	SPRRNA.31		rRNA	removed	783253..783498			
20060517	-	2006-05-17	III	SPCC1223.10c		CDS	added	complement(join(1861667..1862158,1862283..1862369,1862729..1862749))			
20060517	-	2006-05-17	III	SPCC1223.10c	eaf1	CDS	removed	complement(join(1860767..1861258,1861383..1861469,1861635..1861726,1861829..1861913))			
20060517	-	2006-05-17	III	SPCC4B3.05c	hem12	CDS	added	join(1167471..1167504,1167562..1167596,1167645..1168223,1168273..1168737)			
20060517	-	2006-05-17	III	SPCC4B3.05c	hem12	CDS	removed	join(1166571..1166604,1166662..1166696,1166743..1166767,1166815..1167323,1167373..1167837)			
20060219	-	2006-02-19	I	SPAC1556.06		CDS	removed	join(3803451..3805487,3805561..3805854)			
20060219	-	2006-02-19	I	SPAC1556.06		CDS	removed	join(3805482..3805487,3805561..3805854)			
20060219	-	2006-02-19	I	SPAC1D4.11c		CDS	added	complement(656760..658832)		PMID:12565823	lengthened to 690 a.a.
20060219	-	2006-02-19	I	SPAC1D4.11c		CDS	removed	complement(657660..659387)		PMID:12565823	lengthened to 690 a.a.
20060219	-	2006-02-19	I	SPAC21E11.05c		CDS	added	complement(join(4255729..4256152,4256218..4257132,4257273..4257484))			
20060219	-	2006-02-19	I	SPAC21E11.05c		CDS	removed	complement(join(4256629..4257052,4257118..4258032,4258173..4258234,4258314..4258328))			
20060219	-	2006-02-19	I	SPAC6G9.13c	bqt1	CDS	added	complement(join(3272150..3272265,3272417..3272699))		PMID:16615890	Additional C terminal exon
20060219	-	2006-02-19	I	SPAC6G9.13c	bqt1	CDS	removed	complement(3273294..3273599)		PMID:16615890	Additional C terminal exon
20060219	-	2006-02-19	I	SPAC9.05		CDS	added	join(1471060..1472508,1472554..1473383,1473440..1473665)		pers. comm. Anke Schürer	second intron acceptor extended by 15 bp
20060219	-	2006-02-19	I	SPAC9.05		CDS	removed	join(1471960..1473408,1473454..1474283,1474325..1474565)		pers. comm. Anke Schürer	second intron acceptor extended by 15 bp
20060219	-	2006-02-19	I	SPAPB17E12.08		CDS	added	join(1279492..1279506,1279582..1279644,1279820..1279869,1279953..1280325)			
20060219	-	2006-02-19	I	SPAPB17E12.08		CDS	removed	join(1280751..1280773,1280853..1281225)			
20060219	-	2006-02-19	I	SPNCRNA.82	mrp1	misc_RNA	added	1234451..1234849	EMBL:EF424786,EMBL:SPC10292		
20060219	-	2006-02-19	I	SPNCRNA.82		misc_RNA	removed	1235605..1235737			
20060219	-	2006-02-19	II	SPAC12D12.09		CDS	added	join(2313544..2313574,2313624..2313650,2313694..2313744,2313785..2313897,2313940..2314055,2314104..2314207,2314277..2314476)			
20060219	-	2006-02-19	II	SPAC12D12.09		CDS	removed	join(2315344..2315374,2315494..2315544,2315585..2315697,2315740..2315855,2315904..2316016,2316077..2316276)			
20060219	-	2006-02-19	II	SPBC16E9.16c		CDS	added	complement(join(1947985..1949069,1949218..1950058,1950253..1950255))			
20060219	-	2006-02-19	II	SPBC16E9.16c		CDS	removed	complement(join(1949785..1950717,1950716..1951858,1952053..1952055))			
20060219	-	2006-02-19	II	SPBC30B4.08		CDS	added	join(1320692..1320819,1320897..1321004,1321066..1321471,1321534..1321833)			
20060219	-	2006-02-19	II	SPBC30B4.08		CDS	removed	join(1321592..1321719,1321966..1322371,1322434..1322733)			
20060219	-	2006-02-19	II	SPBC3B9.22c	dad4	CDS	added	complement(join(4006057..4006170,4006230..4006334))		Pfam	added new C-terminal exon based on Pfam protein family
20060219	-	2006-02-19	II	SPBC3B9.22c	dad4	CDS	removed	complement(4007982..4008134)		Pfam	added new C-terminal exon based on Pfam protein family
20060219	-	2006-02-19	II	SPBC409.12c		CDS	added	complement(join(1161896..1162665,1162820..1162918,1162974..1163082))			
20060219	-	2006-02-19	II	SPBC409.12c		CDS	removed	complement(1162796..1163485)			
20060219	-	2006-02-19	II	SPBCPT2R1.08c		CDS	added	4526885..4532644		pers. comm. Liew Li Phing	truncated to 1919 a.a.; removed truncated version of a malate transporter fused to gene, not known whether these residues are included in translation
20060219	-	2006-02-19	II	SPBCPT2R1.08c		CDS	removed	4528142..4534444		pers. comm. Liew Li Phing	truncated to 1919 a.a.; removed truncated version of a malate transporter fused to gene, not known whether these residues are included in translation
20060219	-	2006-02-19	II	SPBP22H7.09c	mis15	CDS	added	complement(join(1448815..1449374,1449428..1449790,1449849..1450155))			
20060219	-	2006-02-19	II	SPBP22H7.09c	mis15	CDS	removed	complement(join(1449715..1450282,1450330..1450690,1450749..1451055))			
20060219	-	2006-02-19	II	SPRRNA.31		rRNA	added	783253..783498			
20060219	-	2006-02-19	II	SPRRNA.31		rRNA	removed	784199..784398			
20060219	-	2006-02-19	III	SPCC1223.10c	eaf1	CDS	added	complement(join(1860767..1861258,1861383..1861469,1861635..1861726,1861829..1861913))			
20060219	-	2006-02-19	III	SPCC1223.10c		CDS	removed	complement(join(1861667..1862158,1862283..1862369,1862729..1862749))			
20060219	-	2006-02-19	III	SPCC4B3.05c	hem12	CDS	added	join(1166571..1166604,1166662..1166696,1166743..1166767,1166815..1167323,1167373..1167837)			
20060219	-	2006-02-19	III	SPCC4B3.05c	hem12	CDS	removed	join(1167471..1167504,1167562..1167596,1167645..1168223,1168273..1168737)			
20060219	-	2006-02-19	III	SPCC4G3.05c		CDS	added	join(462720..462815,462984..464714)		pers. comm. Fred Kippert	added N terminal exon
20060219	-	2006-02-19	III	SPCC4G3.05c		CDS	removed	462996..464714		pers. comm. Fred Kippert	added N terminal exon
20060103	-	2006-01-03	I	SPAC17H9.20		CDS	added	join(2037303..2037567,2037613..2037725,2037764..2037859,2037908..2038317,2038368..2039967,2040016..2040420)		PMID:16207082	added intron at 37250..37297
20060103	-	2006-01-03	I	SPAC17H9.20		CDS	removed	join(2037303..2037567,2037613..2037725,2037764..2038317,2038368..2039967,2040016..2040420)		PMID:16207082	added intron at 37250..37297
20060103	-	2006-01-03	I	SPAC31G5.06		CDS	added	join(2997204..2997303,2997354..2997958)		pers. comm. Val Wood	added N-teminal exon to extend prediction
20060103	-	2006-01-03	I	SPAC31G5.06		CDS	removed	2997521..2997958		pers. comm. Val Wood	added N-teminal exon to extend prediction
20060103	-	2006-01-03	I	SPAC9E9.17c		CDS	added	complement(join(4438210..4438300,4438505..4438547,4438631..4438712,4438759..4438761))			
20060103	-	2006-01-03	I	SPAC9E9.17c		CDS	removed	complement(join(4438210..4438300,4438505..4438584))			
20060103	-	2006-01-03	I	SPATRNALYS.04		tRNA	added	complement(join(2685583..2685618,2685627..2685665))			
20060103	-	2006-01-03	I	SPATRNALYS.04		tRNA	removed	complement(2685583..2685665)			
20060103	-	2006-01-03	I	SPSNRNA.06	snu6	snRNA	added	complement(join(2562985..2563223,2563274..2563459))	RFAM:RF00026		
20060103	-	2006-01-03	I	SPSNRNA.06	snu6	snRNA	removed	complement(join(2562985..2563222,2563274..2563459))	RFAM:00026		
20060103	-	2006-01-03	III	SPCC1223.15c	spc19	CDS	added	complement(join(1847115..1847513,1847563..1847605,1847646..1847662))		PMID:16079914	4 amino acid extension at N-terminus
20060103	-	2006-01-03	III	SPCC1223.15c	spc19	CDS	removed	complement(join(1847115..1847513,1847563..1847605,1847658..1847662))		PMID:16079914	4 amino acid extension at N-terminus
20060103	-	2006-01-03	III	SPNCRNA.131	tos2	misc_RNA	added	1549249..1549797			
20060103	-	2006-01-03	III	SPNCRNA.131	tos2	misc_RNA	removed	1547624..1548172			
20060103	-	2006-01-03	III	SPNCRNA.132	tos3	misc_RNA	added	1547677..1548889			
20060103	-	2006-01-03	III	SPNCRNA.132	tos3	misc_RNA	removed	1548532..1549744			
20060103	-	2006-01-03	III	SPNCRNA.69	tos1	misc_RNA	added	1548828..1550437			
20060103	-	2006-01-03	III	SPNCRNA.69	tos1	misc_RNA	removed	1546984..1548593			
20050705	-	2005-07-05	I	SPAC1093.04c		CDS	added	complement(join(4617361..4617522,4617567..4618180,4618252..4618834,4618896..4619039))			
20050705	-	2005-07-05	I	SPAC1093.04c		CDS	removed	complement(join(4617361..4617522,4617567..4618180,4618252..4618834,4618896..4619141))			
20050705	-	2005-07-05	I	SPAC12G12.13c		CDS	added	322824..324878			
20050705	-	2005-07-05	I	SPAC12G12.13c		CDS	removed	323028..324878			
20050705	-	2005-07-05	I	SPAC16A10.06c	nse2	CDS	added	complement(join(3090483..3090896,3091012..3091185,3091433..3091597))			
20050705	-	2005-07-05	I	SPAC16A10.06c		CDS	removed	complement(join(3090483..3090947,3091012..3091185,3091433..3091597))			
20050705	-	2005-07-05	I	SPAC16E8.10c		CDS	added	complement(join(3519794..3520039,3520127..3520660))			
20050705	-	2005-07-05	I	SPAC16E8.10c		CDS	removed	complement(join(3519794..3520039,3520127..3520606))			
20050705	-	2005-07-05	I	SPAC26H5.02c		CDS	added	complement(join(4118187..4118285,4118326..4119100,4119145..4119162,4119208..4119238,4119282..4119873))		pers. comm. Val Wood	second intron extended to 115 nt
20050705	-	2005-07-05	I	SPAC26H5.02c		CDS	removed	complement(join(4118248..4119100,4119145..4119162,4119208..4119238,4119282..4119873))		pers. comm. Val Wood	second intron extended to 115 nt
20050705	-	2005-07-05	I	SPAC3F10.11c		CDS	added	complement(2838168..2842559)			
20050705	-	2005-07-05	I	SPAC3F10.11c		CDS	removed	complement(2838168..2842604)			
20050705	-	2005-07-05	I	SPNCRNA.86		misc_RNA	added	complement(1358711..1359192)	EMBL:AU010322		
20050705	-	2005-07-05	I	SPNCRNA.86		misc_RNA	removed	complement(join(1358711..1359192,1358711..1359192))			
20050705	-	2005-07-05	I	SPSNRNA.06	snu6	snRNA	added	complement(join(2562985..2563222,2563274..2563459))	EMBL:X14196,RFAM:00026		
20050705	-	2005-07-05	I	SPSNRNA.06	U6snRNA	snRNA	removed	complement(2562985..2563459)			
20050705	-	2005-07-05	II	SPBC20F10.04c	nse4	CDS	added	complement(join(3291266..3291358,3291406..3291497,3291543..3291762,3291801..3291894,3291938..3292196,3292241..3292321,3292365..3292428))			
20050705	-	2005-07-05	II	SPBC20F10.04c		CDS	removed	complement(join(3291517..3291762,3291801..3291894,3291938..3292196,3292231..3292324,3292360..3292428))			
20050705	-	2005-07-05	II	SPBC30D10.04		CDS	added	complement(join(3092724..3093102,3093161..3093327))			
20050705	-	2005-07-05	II	SPBC30D10.04		CDS	removed	complement(3092724..3093170)			
20050705	-	2005-07-05	II	SPBC646.06c	agn2	CDS	added	complement(933681..934982)			
20050705	-	2005-07-05	II	SPBC646.06c	agn2	CDS	removed	complement(933759..934982)			
20050705	-	2005-07-05	III	SPCC550.05		CDS	added	join(1195097..1195675,1195724..1195843)			
20050705	-	2005-07-05	III	SPCC550.05		CDS	removed	1195097..1195708			
20050705	-	2005-07-05	III	SPCC553.07c		CDS	added	join(293444..293936,293976..294415,294462..294974,295021..295218)			
20050705	-	2005-07-05	III	SPCC553.07c		CDS	removed	join(293444..293936,293976..294415,294462..295010)			
20040915	-	2004-09-15	I	SPAC1002.01		CDS	added	join(1799247..1799730,1799860..1799915)			
20040915	-	2004-09-15	I	SPAC1002.01		CDS	removed	1799247..1799735			
20040915	-	2004-09-15	I	SPAC14C4.09	agn1	CDS	added	5245106..5246380			
20040915	-	2004-09-15	I	SPAC14C4.09		CDS	removed	5239924..5241132			
20040915	-	2004-09-15	I	SPAC16A10.04		CDS	added	join(3087938..3087971,3088027..3088068,3088130..3088176,3088284..3088487,3088604..3088738,3088795..3088944)			
20040915	-	2004-09-15	I	SPAC16A10.04		CDS	removed	join(3087939..3087957,3088028..3088069,3088131..3088177,3088285..3088488,3088605..3088739,3088796..3088945)			
20040915	-	2004-09-15	I	SPAC27D7.12c		CDS	added	complement(4534416..4535147)		PMID:14623327	extended N-terminal to use first MET as start
20040915	-	2004-09-15	I	SPAC27D7.12c		CDS	removed	complement(4529168..4529698)		PMID:14623327	extended N-terminal to use first MET as start
20040915	-	2004-09-15	I	SPAC29B12.08		CDS	added	join(5429685..5429782,5430021..5431971)		pers. comm. Aengus Stewart	new N-terminal exon
20040915	-	2004-09-15	I	SPAC29B12.08		CDS	removed	5425074..5426723		pers. comm. Aengus Stewart	new N-terminal exon
20040915	-	2004-09-15	I	SPAC959.05c		CDS	added	complement(join(3396585..3398227,3398283..3398538))		pers. comm. Val Wood	extended N-terminal to first methionine
20040915	-	2004-09-15	I	SPAC959.05c		CDS	removed	complement(join(3396586..3398228,3398284..3398335))		pers. comm. Val Wood	extended N-terminal to first methionine
20040915	-	2004-09-15	I	SPNCRNA.03	prl3	misc_RNA	added	complement(237974..238748)			
20040915	-	2004-09-15	I	SPNCRNA.03		misc_RNA	removed	complement(237974..238580)			
20040915	-	2004-09-15	II	SPBC106.05c	tim11	CDS	added	complement(join(384427..384512,384603..384774,384880..384912))			
20040915	-	2004-09-15	II	SPBC106.05c		CDS	removed	complement(join(384427..384512,384603..384732))			
20040915	-	2004-09-15	II	SPBC15D4.02		CDS	added	3015118..3016377		pers. comm. Val Wood	trimmed N terminal 28.10.03; looked overextended as large low complexity region in front in zinc finger which is usually N-term; alignment looks better
20040915	-	2004-09-15	II	SPBC15D4.02		CDS	removed	3014734..3016377		pers. comm. Val Wood	trimmed N terminal 28.10.03; looked overextended as large low complexity region in front in zinc finger which is usually N-term; alignment looks better
20040915	-	2004-09-15	II	SPBC16D10.07c		CDS	added	complement(join(3611446..3612074,3612139..3612575,3612661..3612692,3612823..3612905,3612947..3613009,3613173..3613356))			
20040915	-	2004-09-15	II	SPBC16D10.07c		CDS	removed	complement(join(3611446..3612074,3612139..3612575,3612661..3612692,3612823..3612905,3612947..3613024,3613173..3613329))			
20040915	-	2004-09-15	II	SPBC25H2.10c		CDS	added	join(3268815..3268886,3268994..3269104,3269155..3269311,3269397..3269602,3269652..3269795,3269848..3270021)			
20040915	-	2004-09-15	II	SPBC25H2.10c		CDS	removed	join(3268902..3268932,3268989..3269104,3269155..3269311,3269397..3269602,3269652..3269795,3269848..3270021)			
20040915	-	2004-09-15	II	SPBC30B4.01c		CDS	added	complement(1300391..1301515)			
20040915	-	2004-09-15	II	SPBC30B4.01c		CDS	removed	complement(1300391..1301425)			
20040915	-	2004-09-15	II	SPBC428.01c		CDS	added	complement(join(440174..442087,442129..442237,442292..442384,442441..442567,442618..442651,442693..442740,442816..442875))			
20040915	-	2004-09-15	II	SPBC428.01c		CDS	removed	complement(join(440174..442087,442129..442237,442292..442384,442441..442567,442618..442651,442693..442732,442816..442841))			
20040915	-	2004-09-15	III	SPCC1235.15		CDS	added	join(215424..215600,215850..216078,216187..216498,216591..216910)			
20040915	-	2004-09-15	III	SPCC1235.15		CDS	removed	join(215424..215600,215850..216078,216187..216509,216590..216910)			
20040915	-	2004-09-15	III	SPCC622.17		CDS	added	join(1436449..1436750,1436823..1437549)			
20040915	-	2004-09-15	III	SPCC622.17		CDS	removed	1436449..1437549			
20040915	-	2004-09-15	III	SPCC777.02		CDS	added	join(1599881..1599954,1600167..1600191,1600274..1602073)			
20040915	-	2004-09-15	III	SPCC777.02		CDS	removed	join(1599881..1599889,1600274..1602073)			
20030814	-	2003-08-14	I	SPAC1093.03		CDS	added	join(4609278..4609337,4609374..4609732,4609803..4610029,4610089..4610605,4610647..4611982)			
20030814	-	2003-08-14	I	SPAC1093.03		CDS	removed	4659816..4662520			
20030814	-	2003-08-14	I	SPAC11E3.03		CDS	added	join(5281940..5282213,5282257..5282472,5282528..5282706)		PMID:12689592	N terminal truncated, removed exon 9067..9103, truncated from 9149 to 9211 start
20030814	-	2003-08-14	I	SPAC11E3.03		CDS	removed	join(5332334..5332370,5332416..5332751,5332795..5333010,5333066..5333244)		PMID:12689592	N terminal truncated, removed exon 9067..9103, truncated from 9149 to 9211 start
