Date	Systematic ID	Primary name	Before / After change	Coordinates	Comment	Reference
2006-02-19	SPAC1D4.11c		after	I:complement(656760..658832)	lengthened to 690 a.a.	PMID:12565823
2006-02-19	SPAC1D4.11c		before	I:complement(657660..659387)	lengthened to 690 a.a.	PMID:12565823
2006-02-19	SPAC21E11.05c		after	I:complement(join(4255729..4256152,4256218..4257132,4257273..4257484))		
2006-02-19	SPAC21E11.05c		before	I:complement(join(4256629..4257052,4257118..4258032,4258173..4258234,4258314..4258328))		
2006-02-19	SPAC6G9.13c	bqt1	after	I:complement(join(3272150..3272265,3272417..3272699))	Additional C terminal exon	PMID:16615890
2006-02-19	SPAC6G9.13c	bqt1	before	I:complement(3273294..3273599)	Additional C terminal exon	PMID:16615890
2006-02-19	SPAC9.05		after	I:join(1471060..1472508,1472554..1473383,1473440..1473665)	second intron acceptor extended by 15 bp	pers. comm. Anke Schürer
2006-02-19	SPAC9.05		before	I:join(1471960..1473408,1473454..1474283,1474325..1474565)	second intron acceptor extended by 15 bp	pers. comm. Anke Schürer
2006-02-19	SPAPB17E12.08		after	I:join(1279492..1279506,1279582..1279644,1279820..1279869,1279953..1280325)		
2006-02-19	SPAPB17E12.08		before	I:join(1280751..1280773,1280853..1281225)		
2006-02-19	SPAC12D12.09		after	II:join(2313544..2313574,2313624..2313650,2313694..2313744,2313785..2313897,2313940..2314055,2314104..2314207,2314277..2314476)		
2006-02-19	SPAC12D12.09		before	II:join(2315344..2315374,2315494..2315544,2315585..2315697,2315740..2315855,2315904..2316016,2316077..2316276)		
2006-02-19	SPBC16E9.16c		after	II:complement(join(1947985..1949069,1949218..1950058,1950253..1950255))		
2006-02-19	SPBC16E9.16c		before	II:complement(join(1949785..1950717,1950716..1951858,1952053..1952055))		
2006-02-19	SPBC30B4.08		after	II:join(1320692..1320819,1320897..1321004,1321066..1321471,1321534..1321833)		
2006-02-19	SPBC30B4.08		before	II:join(1321592..1321719,1321966..1322371,1322434..1322733)		
2006-02-19	SPBC3B9.22c	dad4	after	II:complement(join(4006057..4006170,4006230..4006334))	added new C-terminal exon based on Pfam protein family	Pfam
2006-02-19	SPBC3B9.22c	dad4	before	II:complement(4007982..4008134)	added new C-terminal exon based on Pfam protein family	Pfam
2006-02-19	SPBC409.12c		after	II:complement(join(1161896..1162665,1162820..1162918,1162974..1163082))		
2006-02-19	SPBC409.12c		before	II:complement(1162796..1163485)		
2006-02-19	SPBCPT2R1.08c		after	II:4526885..4532644	truncated to 1919 a.a.; removed truncated version of a malate transporter fused to gene, not known whether these residues are included in translation	pers. comm. Liew Li Phing
2006-02-19	SPBCPT2R1.08c		before	II:4528142..4534444	truncated to 1919 a.a.; removed truncated version of a malate transporter fused to gene, not known whether these residues are included in translation	pers. comm. Liew Li Phing
2006-02-19	SPBP22H7.09c	mis15	after	II:complement(join(1448815..1449374,1449428..1449790,1449849..1450155))		
2006-02-19	SPBP22H7.09c	mis15	before	II:complement(join(1449715..1450282,1450330..1450690,1450749..1451055))		
2006-02-19	SPCC1223.10c	eaf1	after	III:complement(join(1860767..1861258,1861383..1861469,1861635..1861726,1861829..1861913))		
2006-02-19	SPCC1223.10c		before	III:complement(join(1861667..1862158,1862283..1862369,1862729..1862749))		
2006-02-19	SPCC4B3.05c	hem12	after	III:join(1166571..1166604,1166662..1166696,1166743..1166767,1166815..1167323,1167373..1167837)		
2006-02-19	SPCC4B3.05c	hem12	before	III:join(1167471..1167504,1167562..1167596,1167645..1168223,1168273..1168737)		
2006-02-19	SPCC4G3.05c		after	III:join(462720..462815,462984..464714)	added N terminal exon	pers. comm. Fred Kippert
2006-02-19	SPCC4G3.05c		before	III:462996..464714	added N terminal exon	pers. comm. Fred Kippert
2006-01-03	SPAC17H9.20		after	I:join(2037303..2037567,2037613..2037725,2037764..2037859,2037908..2038317,2038368..2039967,2040016..2040420)	added intron at 37250..37297	PMID:16207082
2006-01-03	SPAC17H9.20		before	I:join(2037303..2037567,2037613..2037725,2037764..2038317,2038368..2039967,2040016..2040420)	added intron at 37250..37297	PMID:16207082
2006-01-03	SPAC31G5.06		after	I:join(2997204..2997303,2997354..2997958)	added N-teminal exon to extend prediction	pers. comm. Val Wood
2006-01-03	SPAC31G5.06		before	I:2997521..2997958	added N-teminal exon to extend prediction	pers. comm. Val Wood
2006-01-03	SPAC9E9.17c		after	I:complement(join(4438210..4438300,4438505..4438547,4438631..4438712,4438759..4438761))		
2006-01-03	SPAC9E9.17c		before	I:complement(join(4438210..4438300,4438505..4438584))		
2006-01-03	SPCC1223.15c	spc19	after	III:complement(join(1847115..1847513,1847563..1847605,1847646..1847662))	4 amino acid extension at N-terminus	PMID:16079914
2006-01-03	SPCC1223.15c	spc19	before	III:complement(join(1847115..1847513,1847563..1847605,1847658..1847662))	4 amino acid extension at N-terminus	PMID:16079914
2005-07-05	SPAC1093.04c		after	I:complement(join(4617361..4617522,4617567..4618180,4618252..4618834,4618896..4619039))		
2005-07-05	SPAC1093.04c		before	I:complement(join(4617361..4617522,4617567..4618180,4618252..4618834,4618896..4619141))		
2005-07-05	SPAC12G12.13c		after	I:322824..324878		
2005-07-05	SPAC12G12.13c		before	I:323028..324878		
2005-07-05	SPAC16A10.06c	nse2	after	I:complement(join(3090483..3090896,3091012..3091185,3091433..3091597))		
2005-07-05	SPAC16A10.06c		before	I:complement(join(3090483..3090947,3091012..3091185,3091433..3091597))		
2005-07-05	SPAC16E8.10c		after	I:complement(join(3519794..3520039,3520127..3520660))		
2005-07-05	SPAC16E8.10c		before	I:complement(join(3519794..3520039,3520127..3520606))		
2005-07-05	SPAC26H5.02c		after	I:complement(join(4118187..4118285,4118326..4119100,4119145..4119162,4119208..4119238,4119282..4119873))	second intron extended to 115 nt	pers. comm. Val Wood
2005-07-05	SPAC26H5.02c		before	I:complement(join(4118248..4119100,4119145..4119162,4119208..4119238,4119282..4119873))	second intron extended to 115 nt	pers. comm. Val Wood
2005-07-05	SPAC3F10.11c		after	I:complement(2838168..2842559)		
2005-07-05	SPAC3F10.11c		before	I:complement(2838168..2842604)		
2005-07-05	SPBC20F10.04c	nse4	after	II:complement(join(3291266..3291358,3291406..3291497,3291543..3291762,3291801..3291894,3291938..3292196,3292241..3292321,3292365..3292428))		
2005-07-05	SPBC20F10.04c		before	II:complement(join(3291517..3291762,3291801..3291894,3291938..3292196,3292231..3292324,3292360..3292428))		
2005-07-05	SPBC30D10.04		after	II:complement(join(3092724..3093102,3093161..3093327))		
2005-07-05	SPBC30D10.04		before	II:complement(3092724..3093170)		
2005-07-05	SPBC646.06c	agn2	after	II:complement(933681..934982)		
2005-07-05	SPBC646.06c	agn2	before	II:complement(933759..934982)		
2005-07-05	SPCC550.05		after	III:join(1195097..1195675,1195724..1195843)		
2005-07-05	SPCC550.05		before	III:1195097..1195708		
2005-07-05	SPCC553.07c		after	III:join(293444..293936,293976..294415,294462..294974,295021..295218)		
2005-07-05	SPCC553.07c		before	III:join(293444..293936,293976..294415,294462..295010)		
2004-09-15	SPAC1002.01		after	I:join(1799247..1799730,1799860..1799915)		
2004-09-15	SPAC1002.01		before	I:1799247..1799735		
2004-09-15	SPAC14C4.09	agn1	after	I:5245106..5246380		
2004-09-15	SPAC14C4.09		before	I:5239924..5241132		
2004-09-15	SPAC16A10.04		after	I:join(3087938..3087971,3088027..3088068,3088130..3088176,3088284..3088487,3088604..3088738,3088795..3088944)		
2004-09-15	SPAC16A10.04		before	I:join(3087939..3087957,3088028..3088069,3088131..3088177,3088285..3088488,3088605..3088739,3088796..3088945)		
2004-09-15	SPAC27D7.12c		after	I:complement(4534416..4535147)	extended N-terminal to use first MET as start	PMID:14623327
2004-09-15	SPAC27D7.12c		before	I:complement(4529168..4529698)	extended N-terminal to use first MET as start	PMID:14623327
2004-09-15	SPAC29B12.08		after	I:join(5429685..5429782,5430021..5431971)	new N-terminal exon	pers. comm. Aengus Stewart
2004-09-15	SPAC29B12.08		before	I:5425074..5426723	new N-terminal exon	pers. comm. Aengus Stewart
2004-09-15	SPAC959.05c		after	I:complement(join(3396585..3398227,3398283..3398538))	extended N-terminal to first methionine	pers. comm. Val Wood
2004-09-15	SPAC959.05c		before	I:complement(join(3396586..3398228,3398284..3398335))	extended N-terminal to first methionine	pers. comm. Val Wood
2004-09-15	SPBC106.05c	tim11	after	II:complement(join(384427..384512,384603..384774,384880..384912))		
2004-09-15	SPBC106.05c		before	II:complement(join(384427..384512,384603..384732))		
2004-09-15	SPBC15D4.02		after	II:3015118..3016377	trimmed N terminal 28.10.03; looked overextended as large low complexity region in front in zinc finger which is usually N-term; alignment looks better	pers. comm. Val Wood
2004-09-15	SPBC15D4.02		before	II:3014734..3016377	trimmed N terminal 28.10.03; looked overextended as large low complexity region in front in zinc finger which is usually N-term; alignment looks better	pers. comm. Val Wood
2004-09-15	SPBC16D10.07c		after	II:complement(join(3611446..3612074,3612139..3612575,3612661..3612692,3612823..3612905,3612947..3613009,3613173..3613356))		
2004-09-15	SPBC16D10.07c		before	II:complement(join(3611446..3612074,3612139..3612575,3612661..3612692,3612823..3612905,3612947..3613024,3613173..3613329))		
2004-09-15	SPBC25H2.10c		after	II:join(3268815..3268886,3268994..3269104,3269155..3269311,3269397..3269602,3269652..3269795,3269848..3270021)		
2004-09-15	SPBC25H2.10c		before	II:join(3268902..3268932,3268989..3269104,3269155..3269311,3269397..3269602,3269652..3269795,3269848..3270021)		
2004-09-15	SPBC30B4.01c		after	II:complement(1300391..1301515)		
2004-09-15	SPBC30B4.01c		before	II:complement(1300391..1301425)		
2004-09-15	SPBC428.01c		after	II:complement(join(440174..442087,442129..442237,442292..442384,442441..442567,442618..442651,442693..442740,442816..442875))		
2004-09-15	SPBC428.01c		before	II:complement(join(440174..442087,442129..442237,442292..442384,442441..442567,442618..442651,442693..442732,442816..442841))		
2004-09-15	SPCC1235.15		after	III:join(215424..215600,215850..216078,216187..216498,216591..216910)		
2004-09-15	SPCC1235.15		before	III:join(215424..215600,215850..216078,216187..216509,216590..216910)		
2004-09-15	SPCC622.17		after	III:join(1436449..1436750,1436823..1437549)		
2004-09-15	SPCC622.17		before	III:1436449..1437549		
2004-09-15	SPCC777.02		after	III:join(1599881..1599954,1600167..1600191,1600274..1602073)		
2004-09-15	SPCC777.02		before	III:join(1599881..1599889,1600274..1602073)		
2003-08-14	SPAC1093.03		after	I:join(4609278..4609337,4609374..4609732,4609803..4610029,4610089..4610605,4610647..4611982)		
2003-08-14	SPAC1093.03		before	I:4659816..4662520		
2003-08-14	SPAC11E3.03		after	I:join(5281940..5282213,5282257..5282472,5282528..5282706)	N terminal truncated, removed exon 9067..9103, truncated from 9149 to 9211 start	PMID:12689592
2003-08-14	SPAC11E3.03		before	I:join(5332334..5332370,5332416..5332751,5332795..5333010,5333066..5333244)	N terminal truncated, removed exon 9067..9103, truncated from 9149 to 9211 start	PMID:12689592
2003-08-14	SPAC16A10.04		after	I:join(3087939..3087957,3088028..3088069,3088131..3088177,3088285..3088488,3088605..3088739,3088796..3088945)	N-terminal exon replaced	PMID:12653963
2003-08-14	SPAC16A10.04		before	I:join(3138406..3138445,3138566..3138607,3138669..3138715,3138823..3139026,3139143..3139277,3139334..3139483)	N-terminal exon replaced	PMID:12653963
2003-08-14	SPAC186.04c		after	I:complement(5534225..5534668)		
2003-08-14	SPAC186.04c		before	I:complement(5584763..5585290)		
2003-08-14	SPAC1952.04c		after	I:complement(join(4967785..4967876,4968004..4968020,4968081..4968313,4968503..4968637))		
2003-08-14	SPAC1952.04c		before	I:complement(join(5018323..5018414,5018542..5018558,5018619..5018929))		
2003-08-14	SPAC19B12.06c		after	I:complement(join(4889750..4890056,4890100..4890165,4890271..4890487,4890538..4890724))	added exon 18153..18218	pers. comm. Val Wood
2003-08-14	SPAC19B12.06c		before	I:complement(join(4940288..4940594,4940809..4941025,4941076..4941262))	added exon 18153..18218	pers. comm. Val Wood
2003-08-14	SPAC212.05c		after	I:20824..21015		
2003-08-14	SPAC212.05c		before	I:complement(5634971..5635159)		
2003-08-14	SPAC22F3.03c		after	I:join(704689..704867,704915..705013,705105..705180,705222..705436,705473..705663,705716..705789,705825..705956,705995..706058,706095..706193,706233..706390,706429..706501,706537..707152,707192..707261,707304..707552,707588..707728)	4th exon extended by altering acceptor in intron 3 cosmid coordinates 34092-33923	pers. comm. Mike Catlett
2003-08-14	SPAC22F3.03c		before	I:join(755227..755405,755453..755551,755643..755718,755889..755974,756011..756201,756254..756327,756363..756494,756533..756596,756633..756731,756771..756928,756967..757039,757075..757690,757730..757799,757842..758090,758126..758266)	4th exon extended by altering acceptor in intron 3 cosmid coordinates 34092-33923	pers. comm. Mike Catlett
2003-08-14	SPAC23C4.08		after	I:join(1042435..1042498,1042573..1042645,1042970..1043450)	N-terminal exon removed	PMID:12653963
2003-08-14	SPAC23C4.08		before	I:join(1092825..1092841,1092981..1093036,1093111..1093183,1093508..1093988)	N-terminal exon removed	PMID:12653963
2003-08-14	SPAC29A4.14c		after	I:join(5115324..5115481,5115538..5115984,5116092..5116527)	N-terminal extended	pers. comm. Val Wood
2003-08-14	SPAC29A4.14c		before	I:join(5166209..5166522,5166630..5167065)	N-terminal extended	pers. comm. Val Wood
2003-08-14	SPAC2E12.05	wtf1	after	I:5059956..5061882		
2003-08-14	SPAC2E12.05		before	I:5110970..5112025		
2003-08-14	SPAC31G5.07		after	I:2998354..2999058	N terminal extended to use longest ORF in the absence of homology	pers. comm. Henar Valdivieso Montero
2003-08-14	SPAC31G5.07		before	I:3049060..3049596	N terminal extended to use longest ORF in the absence of homology	pers. comm. Henar Valdivieso Montero
2003-08-14	SPBC1347.05c		after	II:complement(join(4071085..4071134,4071190..4072166,4072222..4072340))	new C-terminal exon	pers. comm. Val Wood
2003-08-14	SPBC1347.05c		before	II:complement(join(3989924..3990965,3991021..3991139))	new C-terminal exon	pers. comm. Val Wood
2003-08-14	SPBC19G7.18c		after	II:complement(join(2373872..2374411,2374458..2374528,2374577..2374724))		
2003-08-14	SPBC19G7.18c		before	II:complement(2292671..2293099)		
2003-08-14	SPBC530.06c		after	II:complement(join(800042..801738,801740..803551,803739..803751))		
2003-08-14	SPBC530.06c		before	II:complement(join(718841..720537,720536..722350,722538..722550))		
2003-08-14	SPBC577.05c		after	II:complement(join(758466..758646,758696..758851,759030..759097))		
2003-08-14	SPBC577.05c		before	II:complement(join(677271..677445,677495..677650,677829..677896))		
2003-08-14	SPBC6B1.09c		after	II:complement(join(2650545..2650808,2650855..2652023,2652066..2652145,2652185..2652333,2652438..2652526,2652565..2652618,2652678..2652714))	additional intron 25664..25705, and exon extension 25974..25988	pers. comm. Charly Chahwan
2003-08-14	SPBC6B1.09c		before	II:complement(join(2569344..2569607,2569654..2570944,2570984..2571147,2571237..2571325,2571364..2571417,2571477..2571513))	additional intron 25664..25705, and exon extension 25974..25988	pers. comm. Charly Chahwan
2003-08-14	SPBP23A10.04		after	II:join(2002935..2004170,2004215..2004834,2004880..2005069)	coordinates updated additional in-frame splice at 5325, 5371	pers. comm. Hyun-Joo Yoon
2003-08-14	SPBP23A10.04		before	II:join(1921734..1922969,1923014..1923868)	coordinates updated additional in-frame splice at 5325, 5371	pers. comm. Hyun-Joo Yoon
